,Tg,Tg_pred,model_id,Tm,Tm_pred,model,Tg_MAE,Tm_MAE
77,-42.0,-36.53409458239716,0,,,RF_nopm,5.4659054176028405,
78,-42.0,-36.53409458239716,0,,,RF_nopm,5.4659054176028405,
79,-42.0,-36.53409458239716,0,,,RF_nopm,5.4659054176028405,
80,171.0,176.98217136906214,0,,,RF_nopm,5.982171369062144,
81,171.0,176.98217136906214,0,,,RF_nopm,5.982171369062144,
82,171.0,176.98217136906214,0,,,RF_nopm,5.982171369062144,
83,171.0,176.98217136906214,0,,,RF_nopm,5.982171369062144,
84,171.0,176.98217136906214,0,,,RF_nopm,5.982171369062144,
85,-47.999999999999986,-40.28971938591184,0,,,RF_nopm,7.710280614088148,
86,-47.999999999999986,-40.28971938591184,0,,,RF_nopm,7.710280614088148,
87,-47.999999999999986,-40.28971938591184,0,,,RF_nopm,7.710280614088148,
88,-47.999999999999986,-40.28971938591184,0,,,RF_nopm,7.710280614088148,
89,-47.999999999999986,-40.28971938591184,0,,,RF_nopm,7.710280614088148,
90,70.0,63.079140765971935,0,,,RF_nopm,6.920859234028065,
91,70.0,63.079140765971935,0,,,RF_nopm,6.920859234028065,
92,70.0,63.079140765971935,0,,,RF_nopm,6.920859234028065,
93,70.0,63.079140765971935,0,,,RF_nopm,6.920859234028065,
94,70.0,63.079140765971935,0,,,RF_nopm,6.920859234028065,
95,110.0,121.10881237731613,0,,,RF_nopm,11.108812377316127,
96,110.0,119.06858020807468,0,,,RF_nopm,9.068580208074678,
97,110.0,121.10881237731613,0,,,RF_nopm,11.108812377316127,
98,110.0,119.06858020807468,0,,,RF_nopm,9.068580208074678,
99,110.0,119.06858020807468,0,,,RF_nopm,9.068580208074678,
100,118.0,118.49236023022351,0,,,RF_nopm,0.49236023022351105,
101,118.0,118.49236023022351,0,,,RF_nopm,0.49236023022351105,
102,118.0,118.49236023022351,0,,,RF_nopm,0.49236023022351105,
103,118.0,118.49236023022351,0,,,RF_nopm,0.49236023022351105,
104,118.0,118.49236023022351,0,,,RF_nopm,0.49236023022351105,
105,102.0,98.06049719101992,0,,,RF_nopm,3.9395028089800803,
106,102.0,98.61505639993214,0,,,RF_nopm,3.3849436000678566,
107,102.0,98.61505639993214,0,,,RF_nopm,3.3849436000678566,
108,102.0,98.06049719101992,0,,,RF_nopm,3.9395028089800803,
109,102.0,98.06049719101992,0,,,RF_nopm,3.9395028089800803,
110,90.5,89.94791104353503,0,,,RF_nopm,0.5520889564649707,
111,90.5,89.94791104353503,0,,,RF_nopm,0.5520889564649707,
112,90.5,89.94791104353503,0,,,RF_nopm,0.5520889564649707,
113,90.5,89.94791104353503,0,,,RF_nopm,0.5520889564649707,
114,90.5,89.94791104353503,0,,,RF_nopm,0.5520889564649707,
115,108.0,104.05863074095504,0,,,RF_nopm,3.9413692590449614,
116,108.0,104.05863074095504,0,,,RF_nopm,3.9413692590449614,
117,108.0,104.05863074095504,0,,,RF_nopm,3.9413692590449614,
118,108.0,104.05863074095504,0,,,RF_nopm,3.9413692590449614,
119,108.0,104.05863074095504,0,,,RF_nopm,3.9413692590449614,
120,113.0,113.3360513315494,0,,,RF_nopm,0.3360513315493989,
121,113.0,113.3360513315494,0,,,RF_nopm,0.3360513315493989,
122,113.0,113.3360513315494,0,,,RF_nopm,0.3360513315493989,
123,113.0,113.3360513315494,0,,,RF_nopm,0.3360513315493989,
124,113.0,113.3360513315494,0,,,RF_nopm,0.3360513315493989,
125,102.7,103.94803088768127,0,,,RF_nopm,1.2480308876812671,
126,102.7,104.11945311774653,0,,,RF_nopm,1.419453117746528,
127,102.7,104.11945311774653,0,,,RF_nopm,1.419453117746528,
128,102.7,104.11945311774653,0,,,RF_nopm,1.419453117746528,
129,102.7,103.94803088768127,0,,,RF_nopm,1.2480308876812671,
130,100.0,101.71928795349037,0,,,RF_nopm,1.7192879534903653,
131,101.0,103.23533478279535,0,,,RF_nopm,2.2353347827953485,
132,100.0,101.71928795349037,0,,,RF_nopm,1.7192879534903653,
133,101.0,104.05863074095504,0,,,RF_nopm,3.0586307409550386,
134,100.0,101.71928795349037,0,,,RF_nopm,1.7192879534903653,
135,101.0,103.23533478279535,0,,,RF_nopm,2.2353347827953485,
136,100.0,101.38750372732585,0,,,RF_nopm,1.38750372732585,
137,101.0,103.23533478279535,0,,,RF_nopm,2.2353347827953485,
138,100.0,101.38750372732585,0,,,RF_nopm,1.38750372732585,
139,101.0,104.05863074095504,0,,,RF_nopm,3.0586307409550386,
140,-18.0,-15.320485506717162,0,,,RF_nopm,2.679514493282838,
141,-18.0,-15.320485506717162,0,,,RF_nopm,2.679514493282838,
142,-18.0,-15.320485506717162,0,,,RF_nopm,2.679514493282838,
143,-18.0,-15.320485506717162,0,,,RF_nopm,2.679514493282838,
144,-18.0,-15.320485506717162,0,,,RF_nopm,2.679514493282838,
145,39.0,37.0602033173348,0,,,RF_nopm,1.9397966826651967,
146,39.0,37.0602033173348,0,,,RF_nopm,1.9397966826651967,
147,39.0,37.0602033173348,0,,,RF_nopm,1.9397966826651967,
148,39.0,37.0602033173348,0,,,RF_nopm,1.9397966826651967,
149,39.0,37.0602033173348,0,,,RF_nopm,1.9397966826651967,
150,37.0,37.0602033173348,0,,,RF_nopm,0.06020331733480333,
151,37.0,37.0602033173348,0,,,RF_nopm,0.06020331733480333,
152,37.0,37.0602033173348,0,,,RF_nopm,0.06020331733480333,
153,37.0,37.0602033173348,0,,,RF_nopm,0.06020331733480333,
154,37.0,37.0602033173348,0,,,RF_nopm,0.06020331733480333,
155,46.2,48.22986702540129,0,,,RF_nopm,2.0298670254012876,
156,46.2,48.22986702540129,0,,,RF_nopm,2.0298670254012876,
157,46.2,48.22986702540129,0,,,RF_nopm,2.0298670254012876,
158,46.2,48.22986702540129,0,,,RF_nopm,2.0298670254012876,
159,46.2,48.22986702540129,0,,,RF_nopm,2.0298670254012876,
160,55.0,48.22986702540129,0,,,RF_nopm,6.7701329745987096,
161,55.0,48.22986702540129,0,,,RF_nopm,6.7701329745987096,
162,55.0,48.22986702540129,0,,,RF_nopm,6.7701329745987096,
163,55.0,48.22986702540129,0,,,RF_nopm,6.7701329745987096,
164,55.0,48.22986702540129,0,,,RF_nopm,6.7701329745987096,
165,-7.900000000000006,-9.339016873207967,0,,,RF_nopm,1.4390168732079616,
166,-7.900000000000006,-0.8158425937879201,0,,,RF_nopm,7.084157406212086,
167,-7.900000000000006,-8.978824751011445,0,,,RF_nopm,1.0788247510114388,
168,-7.900000000000006,-8.670278915956644,0,,,RF_nopm,0.7702789159566379,
169,-7.900000000000006,-6.732313490198024,0,,,RF_nopm,1.1676865098019817,
170,-3.200000000000003,-0.7780739803689514,0,,,RF_nopm,2.4219260196310515,
171,-3.200000000000003,-0.7780739803689514,0,,,RF_nopm,2.4219260196310515,
172,-3.200000000000003,-0.7780739803689514,0,,,RF_nopm,2.4219260196310515,
173,-3.200000000000003,-0.7780739803689514,0,,,RF_nopm,2.4219260196310515,
174,-3.200000000000003,-0.7780739803689514,0,,,RF_nopm,2.4219260196310515,
175,-12.0,-12.717104320832135,0,,,RF_nopm,0.717104320832135,
176,-12.0,-12.717104320832135,0,,,RF_nopm,0.717104320832135,
177,-12.0,-12.717104320832135,0,,,RF_nopm,0.717104320832135,
178,-12.0,-12.717104320832135,0,,,RF_nopm,0.717104320832135,
179,-12.0,-12.717104320832135,0,,,RF_nopm,0.717104320832135,
180,22.0,34.55762266237201,0,,,RF_nopm,12.557622662372012,
181,22.0,34.55762266237201,0,,,RF_nopm,12.557622662372012,
182,22.0,34.55762266237201,0,,,RF_nopm,12.557622662372012,
183,22.0,34.55762266237201,0,,,RF_nopm,12.557622662372012,
184,22.0,34.55762266237201,0,,,RF_nopm,12.557622662372012,
185,50.0,53.495081661330936,0,,,RF_nopm,3.4950816613309357,
186,50.0,53.495081661330936,0,,,RF_nopm,3.4950816613309357,
187,50.0,53.495081661330936,0,,,RF_nopm,3.4950816613309357,
188,50.0,53.495081661330936,0,,,RF_nopm,3.4950816613309357,
189,50.0,53.495081661330936,0,,,RF_nopm,3.4950816613309357,
190,45.0,45.94376644036122,0,,,RF_nopm,0.9437664403612231,
191,45.0,45.94376644036122,0,,,RF_nopm,0.9437664403612231,
192,45.0,45.94376644036122,0,,,RF_nopm,0.9437664403612231,
193,45.0,45.94376644036122,0,,,RF_nopm,0.9437664403612231,
194,45.0,45.94376644036122,0,,,RF_nopm,0.9437664403612231,
195,43.0,45.94376644036122,0,,,RF_nopm,2.943766440361223,
196,43.0,45.94376644036122,0,,,RF_nopm,2.943766440361223,
197,43.0,45.94376644036122,0,,,RF_nopm,2.943766440361223,
198,43.0,45.94376644036122,0,,,RF_nopm,2.943766440361223,
199,43.0,45.94376644036122,0,,,RF_nopm,2.943766440361223,
200,33.0,45.94376644036122,0,,,RF_nopm,12.943766440361223,
201,33.0,45.94376644036122,0,,,RF_nopm,12.943766440361223,
202,33.0,45.94376644036122,0,,,RF_nopm,12.943766440361223,
203,33.0,45.94376644036122,0,,,RF_nopm,12.943766440361223,
204,33.0,45.94376644036122,0,,,RF_nopm,12.943766440361223,
205,93.0,23.211184222601993,0,,,RF_nopm,69.78881577739801,
206,93.0,23.211184222601993,0,,,RF_nopm,69.78881577739801,
207,93.0,23.211184222601993,0,,,RF_nopm,69.78881577739801,
208,93.0,23.211184222601993,0,,,RF_nopm,69.78881577739801,
